 Num   Name              Epoch      a          e        i         w        Node        M         H    G   Ref
   166 Rhodope           57800  2.6847002 0.21171557  12.02884 264.54178 128.92026 279.8031588  9.89 0.15 JPL 23
   167 Urda              57800  2.8539414 0.03671233   2.21247 133.00079 166.21915  78.5175689  9.20 0.15 JPL 22
   168 Sibylla           57800  3.3771035 0.07232367   4.66872 174.44272 205.95466 202.6684469  7.94 0.15 JPL 27
   169 Zelia             57800  2.3579236 0.13044576   5.49977 335.04029 354.76554 303.9222066  9.56 0.15 JPL 19
   170 Maria             57800  2.5532594 0.06361726  14.37756 158.93085 301.31156 136.6556966  9.39 0.15 JPL 28
   171 Ophelia           57800  3.1317255 0.13256749   2.54616  56.60724 100.49104  46.9378992  8.31 0.15 JPL 95
   172 Baucis            57800  2.3807423 0.11406037  10.02202 359.28221 331.97025 229.0631722  8.79 0.15 JPL 60
   173 Ino               57800  2.7439268 0.20801666  14.19578 228.73501 148.20354 220.5949192  7.66 0.01 JPL 78
   174 Phaedra           57800  2.8608481 0.14110211  12.12372 289.13193 327.68752  11.3862838  8.48 0.15 JPL 36
   175 Andromache        57800  3.1847936 0.23264086   3.21836 320.37317  21.35250  70.4122455  8.31 0.15 JPL 34
   176 Iduna             57800  3.1844233 0.16926576  22.67428 188.28129 200.50388 199.6500927  8.30 0.15 JPL 34
   177 Irma              57800  2.7686048 0.23739380   1.38928  38.20046 347.54783  84.8809220  9.49 0.15 JPL 69
   178 Belisana          57800  2.4603066 0.04308729   1.89509 212.80038  51.10932 170.6094857  9.40 0.15 JPL 25
   179 Klytaemnestra     57800  2.9705796 0.11383269   7.81608 103.68207 251.92651 117.4297047  8.15 0.15 JPL 18
   180 Garumna           57800  2.7227401 0.16488771   0.86601 175.91945 312.16913 345.7592275 10.31 0.15 JPL 17
   181 Eucharis          57800  3.1314820 0.20402103  18.87985 319.03403 143.20275  67.7979378  7.84 0.15 JPL 53
   182 Elsa              57800  2.4164204 0.18539959   2.00444 310.26508 107.23818  72.8885151  9.12 0.15 JPL 91
   183 Istria            57800  2.7914002 0.35096564  26.39070 264.13325 141.95310 337.0403108  9.68 0.15 JPL 27
   184 Dejopeja          57800  3.1877745 0.06679499   1.14348 209.83778 331.61625 153.6925347  8.31 0.15 JPL 69
   185 Eunike            57800  2.7383384 0.12928088  23.23663 223.97456 153.83903  11.0107036  7.62 0.15 JPL 73
   186 Celuta            57800  2.3616193 0.14968127  13.18549 315.69058  14.76873 329.4980656  8.91 0.15 JPL 59
   187 Lamberta          57800  2.7271996 0.24138542  10.58844 196.95237  21.70698 261.1648770  8.16 0.15 JPL 74
   188 Menippe           57800  2.7620468 0.17846525  11.70309  70.17772 240.90088  29.6335169  9.22 0.15 JPL 50
   189 Phthia            57800  2.4505653 0.03708617   5.17769 167.91359 203.42074  28.4729565  9.33 0.15 JPL 63
   190 Ismene            57800  3.9857647 0.16603073   6.17707 271.39447 175.47107 159.7881135  7.59 0.15 JPL 90
   191 Kolga             57800  2.8950420 0.09106968  11.50715 226.95137 159.30977   6.3387228  9.07 0.15 JPL 90
   192 Nausikaa          57800  2.4039492 0.24548235   6.81097  30.16648 343.25044 147.1388236  7.13 0.03 JPL 93
   193 Ambrosia          57800  2.6007713 0.29628726  12.00966  81.37138 349.97012  18.3887088  9.68 0.15 JPL 24
   194 Prokne            57800  2.6154954 0.23811589  18.50890 163.20955 159.31346  88.9071098  7.68 0.15 JPL 116
   195 Eurykleia         57800  2.8763635 0.04415173   6.97180 119.03366   6.99101 154.0650324  9.01 0.15 JPL 27
   196 Philomela         57800  3.1154583 0.01674728   7.26037 197.23966  72.32885 310.7631603  6.54 0.15 JPL 99
   197 Arete             57800  2.7388717 0.16404152   8.79416 246.43830  81.60327  63.8721510  9.18 0.15 JPL 25
   198 Ampella           57800  2.4602149 0.22734252   9.30888  88.73115 268.38786 182.0993424  8.33 0.15 JPL 59
   199 Byblis            57800  3.1679630 0.17957710  15.47553 180.17017  88.58272 121.5820801  8.50 0.15 JPL 95
   200 Dynamene          57800  2.7371591 0.13309336   6.89577  85.08901 324.57114  54.0403534  8.26 0.15 JPL 77
   201 Penelope          57800  2.6771394 0.18109921   5.75822 180.82571 157.02554 124.3616481  8.43 0.24 JPL 80
   202 Chryseis          57800  3.0730310 0.10309994   8.84895   1.27570 136.82165  47.7752490  7.42 0.15 JPL 60
   203 Pompeja           57800  2.7370468 0.05841563   3.17782  57.20158 347.91774  91.0438332  8.76 0.15 JPL 91
   204 Kallisto          57800  2.6705707 0.17495367   8.28704  55.31453 205.11725 275.8567343  8.89 0.15 JPL 21
   205 Martha            57800  2.7765223 0.03578123  10.69609 177.35528 211.79359 240.9029497  9.23 0.15 JPL 24
   206 Hersilia          57800  2.7403554 0.03729032   3.77870 299.79850 145.16840  32.3415126  8.68 0.15 JPL 80
   207 Hedda             57800  2.2838322 0.02889080   3.80360 193.09932  29.21138  91.9504847  9.92 0.15 JPL 39
   208 Lacrimosa         57800  2.8934697 0.01290599   1.74561 108.26760   4.26487 249.9129933  8.96 0.15 JPL 26
   209 Dido              57800  3.1472797 0.05685218   7.17179 248.66747   0.67521 346.7145574  8.24 0.15 JPL 88
   210 Isabella          57800  2.7216027 0.12313718   5.26050  15.02870  32.58197 197.2339534  9.33 0.15 JPL 97
   211 Isolda            57800  3.0423178 0.16120194   3.88545 173.49565 263.63483 297.3183998  7.89 0.12 JPL 86
   212 Medea             57800  3.1157201 0.10468548   4.26353 100.94238 313.47761  63.9466123  8.28 0.15 JPL 64
   213 Lilaea            57800  2.7525769 0.14591122   6.80169 162.23567 122.10977 242.7878380  8.64 0.15 JPL 91
   214 Aschera           57800  2.6111644 0.03163378   3.43627 131.53610 341.99918 213.8281711  9.20 0.51 JPL 24
   215 Oenone            57800  2.7656963 0.03622315   1.68580 315.73239  25.00225 133.9957341  9.40 0.15 JPL 18
   216 Kleopatra         57800  2.7932774 0.25072976  13.11351 180.15926 215.36045 261.7526944  7.30 0.29 JPL 103
   217 Eudora            57800  2.8684474 0.30946245  10.51636 155.31512 162.59397  29.8688505  9.90 0.15 JPL 24
   218 Bianca            57800  2.6668168 0.11711518  15.20049  63.04108 170.63405 215.3365054  8.60 0.32 JPL 63
   219 Thusnelda         57800  2.3539899 0.22294045  10.86292 142.78579 200.82268 292.5835456  9.32 0.15 JPL 23
   220 Stephania         57800  2.3483895 0.25807701   7.58837  78.44686 257.96522 184.4098465 11.20 0.15 JPL 21
   221 Eos               57800  3.0099345 0.10447588  10.88029 193.46695 141.84144 104.3590571  7.67 0.13 JPL 25
   222 Lucia             57800  3.1413077 0.13106362   2.14936 180.98862  80.14087  24.6452498  9.13 0.15 JPL 35
   223 Rosa              57800  3.0949730 0.11572639   1.93550  61.82354  47.92763 345.6578437  9.68 0.15 JPL 34
   224 Oceana            57800  2.6454075 0.04329344   5.84236 284.41981 352.81638  47.2068257  8.59 0.15 JPL 38
   225 Henrietta         57800  3.3890029 0.26397458  20.87243 104.11749 197.11321 190.8024391  8.72 0.15 JPL 87
   226 Weringia          57800  2.7128796 0.20325128  15.96482 154.12262 134.96888  58.9800844  9.90 0.15 JPL 26
   227 Philosophia       57800  3.1640487 0.19084823   9.15291 267.05797 326.25199 106.2380523  9.10 0.15 JPL 25
   228 Agathe            57800  2.2012460 0.24225744   2.53622  19.11313 313.35045  59.4471995 12.48 0.15 JPL 26
   229 Adelinda          57800  3.4209286 0.13910155   2.07867 311.18556  28.04732 109.2742664  9.13 0.15 JPL 73
   230 Athamantis        57800  2.3831850 0.06102343   9.44497 139.52098 239.86860 169.3943192  7.35 0.27 JPL 85
   231 Vindobona         57800  2.9233025 0.15129266   5.10206 268.64094 350.53580  52.0244806  9.60 0.15 JPL 21
   232 Russia            57800  2.5523780 0.17475518   6.06588  52.20206 152.24813 261.9848745 10.25 0.15 JPL 25
   233 Asterope          57800  2.6612612 0.09990628   7.68438 125.25657 221.99509 184.1002090  8.21 0.15 JPL 70
   234 Barbara           57800  2.3852510 0.24567270  15.37440 192.32386 144.55045  70.4700793  9.02 0.15 JPL 67
   235 Carolina          57800  2.8804779 0.06341060   9.03034 209.23978  66.03414 218.5290296  8.90 0.15 JPL 43
   236 Honoria           57800  2.7982347 0.19049797   7.69431 174.84492 185.85984 336.6994006  8.18 -0.02 JPL 27
   237 Coelestina        57800  2.7641179 0.07150094   9.74481 199.27219  84.25978 296.1435463  9.24 0.15 JPL 22
